,,0
Auth_Event_Ratio,Event_UserData_RmSessionEvent_UTCStartTime_Count,0.05627224276231428
Original_File_Numeric,Std_Event_Time_Interval,0.05586580272982763
Std_Event_Time_Interval,Original_File_Numeric,0.05586580272982763
Rule_Names_Entropy_Ratio,Unique_Suspicious_Fields_Ratio,0.05570999543398771
Unique_Suspicious_Fields_Ratio,Rule_Names_Entropy_Ratio,0.05570999543398771
Process_Burstiness_Ratio,Suspicious_Process_Path,0.05564745116733419
Suspicious_Process_Path,Process_Burstiness_Ratio,0.05564745116733419
Unique_Operational_Id_Ratio,System_Provider_Entropy,0.055624869936833556
System_Provider_Entropy,Unique_Operational_Id_Ratio,0.055624869936833556
Avg_Metadata_Path_Entropy,Unique_Operational_Id_Ratio,0.05555880462466223
Unique_Operational_Id_Ratio,Avg_Metadata_Path_Entropy,0.05555880462466223
Adjusted_Service_Entropy_Avg_Proportion,Cmd_Flag_Count,0.05543254369169892
Cmd_Flag_Count,Adjusted_Service_Entropy_Avg_Proportion,0.05543254369169892
Event_Record_Id_Ratio,Adjusted_Service_Entropy_Avg_Proportion,0.0551865020496723
Adjusted_Service_Entropy_Avg_Proportion,Event_Record_Id_Ratio,0.0551865020496723
Common_Process_Name_Usage,Average_Event_Time_Interval,0.054927669441371126
Average_Event_Time_Interval,Common_Process_Name_Usage,0.054927669441371126
Process_Burstiness_Ratio,Parent_Process_Ratio_x_Hash_Count,0.05475541952247298
Parent_Process_Ratio_x_Hash_Count,Process_Burstiness_Ratio,0.05475541952247298
Cmd_Key_Count,Current_Directory_Ratio,0.054544753224515755
Current_Directory_Ratio,Cmd_Key_Count,0.054544753224515755
Adjusted_Desc_Product_Company_Avg_Proportion,param1_Count,0.05442851776490824
param1_Count,Adjusted_Desc_Product_Company_Avg_Proportion,0.05442851776490824
Source_Avg_Entropy_Proportion,Event_Kurtosis_Skewness,0.05422974003280849
Event_Kurtosis_Skewness,Source_Avg_Entropy_Proportion,0.05422974003280849
Aggregated_File_Version_Feature,Event_Task_Keyword_Entropy,0.05378642176943871
Event_Task_Keyword_Entropy,Aggregated_File_Version_Feature,0.05378642176943871
Parent_Process_Ratio_x_Hash_Count,Cmd_Length_x_Num_Digits,0.0537791295931065
Cmd_Length_x_Num_Digits,Parent_Process_Ratio_x_Hash_Count,0.0537791295931065
Avg_Permission_Flag_Count,Cmd_Num_Uppercase,0.05359665942857016
Cmd_Num_Uppercase,Avg_Permission_Flag_Count,0.05359665942857016
Suspicious_Directory_Count,Process_ID_Entropy,0.0535597493534039
Process_ID_Entropy,Suspicious_Directory_Count,0.0535597493534039
Adjusted_Desc_Product_Company_Avg_Proportion,Cmd_Key_Count,0.05292628442472552
Cmd_Key_Count,Adjusted_Desc_Product_Company_Avg_Proportion,0.05292628442472552
Hash_Anomalies,Process_Burstiness_Ratio,0.052344262590674914
Process_Burstiness_Ratio,Hash_Anomalies,0.052344262590674914
Suspicious_Directory_Count,Script_Block_Ratio,0.05222994976039057
Script_Block_Ratio,Suspicious_Directory_Count,0.05222994976039057
Hash_Anomalies,Cmd_Obf_Flag,0.05222956495252647
Cmd_Obf_Flag,Hash_Anomalies,0.05222956495252647
Source_Avg_Entropy_Proportion,Uncategorized_Event_Ratio,0.05213850378324709
Uncategorized_Event_Ratio,Source_Avg_Entropy_Proportion,0.05213850378324709
Avg_Children_Per_Parent,Suspicious_Process_Path,0.052082320395428684
Suspicious_Process_Path,Avg_Children_Per_Parent,0.052082320395428684
Original_File_Ext,Unique_Message_Line_Numbers,0.05150114790960515
Unique_Message_Line_Numbers,Original_File_Ext,0.05150114790960515
Event_Record_Id_Ratio,Adjusted_Cmd_Extension_Count,0.05132147893783579
Adjusted_Cmd_Extension_Count,Event_Record_Id_Ratio,0.05132147893783579
Adjusted_High_Privilege_Integrity_Ratio,ApplicationPath_Count,0.05125898269930431
ApplicationPath_Count,Adjusted_High_Privilege_Integrity_Ratio,0.05125898269930431
Adjusted_High_Privilege_Integrity_Ratio,Aggregated_File_Version_Feature,0.051217767571825605
Aggregated_File_Version_Feature,Adjusted_High_Privilege_Integrity_Ratio,0.051217767571825605
Admin_User_Ratio,Rule_Names_Entropy_Ratio,0.050998968235044746
Rule_Names_Entropy_Ratio,Admin_User_Ratio,0.050998968235044746
Average_Event_Time_Interval,Unique_Suspicious_Fields_Ratio,0.05098117806110789
Unique_Suspicious_Fields_Ratio,Average_Event_Time_Interval,0.05098117806110789
Caption_Ratio,Unique_Opcode_Ratio,0.05093681380558648
Unique_Opcode_Ratio,Caption_Ratio,0.05093681380558648
Suspicious_Directory_Count,Parent_Process_Ratio_x_Hash_Count,0.05074350425280677
Parent_Process_Ratio_x_Hash_Count,Suspicious_Directory_Count,0.05074350425280677
Avg_File_Count,Parent_Process_Ratio_x_Hash_Count,0.05062254897444031
Parent_Process_Ratio_x_Hash_Count,Avg_File_Count,0.05062254897444031
Cmd_Num_Special_Chars,Cmd_Obf_Flag,0.05058189485807272
Cmd_Obf_Flag,Cmd_Num_Special_Chars,0.05058189485807272
Event_UserData_RmSessionEvent_UTCStartTime_Count,Uncategorized_Event_Ratio,0.050436144767841765
Uncategorized_Event_Ratio,Event_UserData_RmSessionEvent_UTCStartTime_Count,0.050436144767841765
Adjusted_Unique_Process_Guid_Utc_Ratio,Current_Directory_Ratio,0.04889707491961648
Current_Directory_Ratio,Adjusted_Unique_Process_Guid_Utc_Ratio,0.04889707491961648
Adjusted_High_Privilege_Integrity_Ratio,Uncategorized_Event_Ratio,0.0488676515215683
Uncategorized_Event_Ratio,Adjusted_High_Privilege_Integrity_Ratio,0.0488676515215683
Crash_Event_Ratio,Mean_Median_Event_Count,0.048864450028057956
Mean_Median_Event_Count,Crash_Event_Ratio,0.048864450028057956
Suspicious_Directory_Count,Average_Event_Time_Interval,0.04835744699896055
Average_Event_Time_Interval,Suspicious_Directory_Count,0.04835744699896055
Cmd_Dir_Combined,Original_File_Numeric,0.04802756514669054
Original_File_Numeric,Cmd_Dir_Combined,0.04802756514669054
Avg_File_Count,Current_Directory_Ratio,0.047923807377728715
Current_Directory_Ratio,Avg_File_Count,0.047923807377728715
Cmd_Length_x_Num_Digits,Interface_Guid_Ratio,0.04789750809733881
Interface_Guid_Ratio,Cmd_Length_x_Num_Digits,0.04789750809733881
Caption_Ratio,Auth_Event_Ratio,0.04789356740691331
Auth_Event_Ratio,Caption_Ratio,0.04789356740691331
Hash_Anomalies,Script_Block_Ratio,0.04784274832168329
Script_Block_Ratio,Hash_Anomalies,0.04784274832168329
Event_Task_Keyword_Entropy,Error_Code_Ratio,0.04781468522446578
Error_Code_Ratio,Event_Task_Keyword_Entropy,0.04781468522446578
Common_Process_Name_Usage,Process_ID_Entropy,0.04766544158993301
Process_ID_Entropy,Common_Process_Name_Usage,0.04766544158993301
Hash_Anomalies,Process_ID_Entropy,0.04748401491893722
Process_ID_Entropy,Hash_Anomalies,0.04748401491893722
Parent_Process_Ratio_x_Hash_Count,Avg_Permission_Flag_Count,0.04732559118238094
Avg_Permission_Flag_Count,Parent_Process_Ratio_x_Hash_Count,0.04732559118238094
Adjusted_Cmd_Extension_Count,Adjusted_High_Privilege_Integrity_Ratio,0.047057865507703925
Adjusted_High_Privilege_Integrity_Ratio,Adjusted_Cmd_Extension_Count,0.047057865507703925
Adjusted_Desc_Product_Company_Avg_Proportion,Suspicious_Directory_Count,0.04682660409291396
Suspicious_Directory_Count,Adjusted_Desc_Product_Company_Avg_Proportion,0.04682660409291396
Event_UserData_RmSessionEvent_UTCStartTime_Count,Crash_Event_Ratio,0.0467387494911149
Crash_Event_Ratio,Event_UserData_RmSessionEvent_UTCStartTime_Count,0.0467387494911149
Hash_Anomalies,Mean_Median_Event_Count,0.04665157488437652
Mean_Median_Event_Count,Hash_Anomalies,0.04665157488437652
Unique_Suspicious_Fields_Ratio,Cmd_Obf_Flag,0.04646146489271407
Cmd_Obf_Flag,Unique_Suspicious_Fields_Ratio,0.04646146489271407
Current_Directory_Ratio,Unique_Opcode_Ratio,0.04604339634902951
Unique_Opcode_Ratio,Current_Directory_Ratio,0.04604339634902951
Interface_Guid_Ratio,Unique_Suspicious_Fields_Ratio,0.04573170605698114
Unique_Suspicious_Fields_Ratio,Interface_Guid_Ratio,0.04573170605698114
Suspicious_Directory_Count,Avg_Children_Per_Parent,0.04553037020201534
Avg_Children_Per_Parent,Suspicious_Directory_Count,0.04553037020201534
Unique_System_Provider_HC_State_Ratio,Cmd_Flag_Count,0.0453138312217327
Cmd_Flag_Count,Unique_System_Provider_HC_State_Ratio,0.0453138312217327
Process_ID_Entropy,Unique_File_Paths_Accessed,0.04527560793388084
Unique_File_Paths_Accessed,Process_ID_Entropy,0.04527560793388084
Cmd_Obf_Flag,Adjusted_High_Privilege_Integrity_Ratio,0.04500576849451997
Adjusted_High_Privilege_Integrity_Ratio,Cmd_Obf_Flag,0.04500576849451997
Desc_Product_Company_Entropy_Proportion,Adjusted_Service_Entropy_Avg_Proportion,0.04493309754365139
Adjusted_Service_Entropy_Avg_Proportion,Desc_Product_Company_Entropy_Proportion,0.04493309754365139
Suspicious_Directory_Count,Cmd_Dir_Combined,0.04386789292208116
Cmd_Dir_Combined,Suspicious_Directory_Count,0.04386789292208116
Avg_Children_Per_Parent,Hash_Anomalies,0.04373921775375029
Hash_Anomalies,Avg_Children_Per_Parent,0.04373921775375029
Unique_Suspicious_Fields_Ratio,ApplicationPath_Count,0.04371406780762733
ApplicationPath_Count,Unique_Suspicious_Fields_Ratio,0.04371406780762733
Unique_Keyword_Task_Ratio,Parent_Process_Ratio_x_Hash_Count,0.043668082415902434
Parent_Process_Ratio_x_Hash_Count,Unique_Keyword_Task_Ratio,0.043668082415902434
Mean_Median_Event_Count,Original_File_Ext,0.04336464379027199
Original_File_Ext,Mean_Median_Event_Count,0.04336464379027199
Avg_Children_Per_Parent,Original_File_Numeric,0.04333340534500225
Original_File_Numeric,Avg_Children_Per_Parent,0.04333340534500225
Cmd_Num_Special_Chars,ApplicationPath_Count,0.04305945868134083
ApplicationPath_Count,Cmd_Num_Special_Chars,0.04305945868134083
Uncategorized_Event_Ratio,Parent_Process_Ratio_x_Hash_Count,0.04304664830789477
Parent_Process_Ratio_x_Hash_Count,Uncategorized_Event_Ratio,0.04304664830789477
Crash_Event_Ratio,Cmd_Num_Special_Chars,0.04293207187376837
Cmd_Num_Special_Chars,Crash_Event_Ratio,0.04293207187376837
Cmd_Num_Special_Chars,Cmd_Encoded_Cmd,0.04269742353765863
Cmd_Encoded_Cmd,Cmd_Num_Special_Chars,0.04269742353765863
Suspicious_Directory_Count,Rule_Names_Entropy_Ratio,0.042644601273265505
Rule_Names_Entropy_Ratio,Suspicious_Directory_Count,0.042644601273265505
Adjusted_Service_Entropy_Avg_Proportion,Rule_Names_Entropy_Ratio,0.04254004750197181
Rule_Names_Entropy_Ratio,Adjusted_Service_Entropy_Avg_Proportion,0.04254004750197181
Avg_Children_Per_Parent,Avg_File_Count,0.04238071149748031
Avg_File_Count,Avg_Children_Per_Parent,0.04238071149748031
Event_UserData_RmSessionEvent_UTCStartTime_Count,Suspicious_Directory_Count,0.04210370439965865
Suspicious_Directory_Count,Event_UserData_RmSessionEvent_UTCStartTime_Count,0.04210370439965865
Process_Burstiness_Ratio,Crash_Event_Ratio,0.04209935595234164
Crash_Event_Ratio,Process_Burstiness_Ratio,0.04209935595234164
ApplicationPath_Count,Adjusted_Original_File_Alpha_Numeric,0.041933290591478045
Adjusted_Original_File_Alpha_Numeric,ApplicationPath_Count,0.041933290591478045
Hash_Anomalies,Cmd_Encoded_Cmd,0.04164261043614154
Cmd_Encoded_Cmd,Hash_Anomalies,0.04164261043614154
param1_Count,Rule_Names_Entropy_Ratio,0.04130097892025488
Rule_Names_Entropy_Ratio,param1_Count,0.04130097892025488
Unique_Suspicious_Fields_Ratio,Cmd_Encoded_Cmd,0.04122013472575029
Cmd_Encoded_Cmd,Unique_Suspicious_Fields_Ratio,0.04122013472575029
Unique_Suspicious_Fields_Ratio,Event_UserData_LogFileCleared_Channel_Count,0.04117417540772968
Event_UserData_LogFileCleared_Channel_Count,Unique_Suspicious_Fields_Ratio,0.04117417540772968
Current_Directory_Ratio,Error_Code_Ratio,0.040900110836204775
Error_Code_Ratio,Current_Directory_Ratio,0.040900110836204775
Unique_Suspicious_Fields_Ratio,Common_Process_Name_Usage,0.0408207324852887
Common_Process_Name_Usage,Unique_Suspicious_Fields_Ratio,0.0408207324852887
Total_Execution_Time,Original_File_Lower,0.04077846760778959
Original_File_Lower,Total_Execution_Time,0.04077846760778959
Script_Block_Ratio,Adjusted_Original_File_Alpha_Numeric,0.040357562669538015
Adjusted_Original_File_Alpha_Numeric,Script_Block_Ratio,0.040357562669538015
Cmd_Encoded_Cmd,Crash_Event_Ratio,0.040346494414419315
Crash_Event_Ratio,Cmd_Encoded_Cmd,0.040346494414419315
param1_Count,Cmd_Encoded_Cmd,0.04016687172788433
Cmd_Encoded_Cmd,param1_Count,0.04016687172788433
Unique_Operational_Id_Ratio,Cmd_Flag_Count,0.04015737353247231
Cmd_Flag_Count,Unique_Operational_Id_Ratio,0.04015737353247231
Adjusted_Service_Entropy_Avg_Proportion,Parent_Process_Ratio_x_Hash_Count,0.039772795041120815
Parent_Process_Ratio_x_Hash_Count,Adjusted_Service_Entropy_Avg_Proportion,0.039772795041120815
Source_Avg_Entropy_Proportion,Avg_Children_Per_Parent,0.03961791440603081
Avg_Children_Per_Parent,Source_Avg_Entropy_Proportion,0.03961791440603081
Adjusted_Service_Entropy_Avg_Proportion,Adjusted_Unique_Process_Guid_Utc_Ratio,0.039536773624564404
Adjusted_Unique_Process_Guid_Utc_Ratio,Adjusted_Service_Entropy_Avg_Proportion,0.039536773624564404
Original_File_Ext,Unique_Keyword_Task_Ratio,0.03952119450406368
Unique_Keyword_Task_Ratio,Original_File_Ext,0.03952119450406368
Avg_Children_Per_Parent,Current_Directory_Ratio,0.03928672280171094
Current_Directory_Ratio,Avg_Children_Per_Parent,0.03928672280171094
Adjusted_Unique_Process_Guid_Utc_Ratio,Event_UserData_CompatibilityFixEvent_FixID_Count,0.03926954133404619
Event_UserData_CompatibilityFixEvent_FixID_Count,Adjusted_Unique_Process_Guid_Utc_Ratio,0.03926954133404619
Crash_Event_Ratio,Script_Block_Ratio,0.03915735766866309
Script_Block_Ratio,Crash_Event_Ratio,0.03915735766866309
Error_Code_Ratio,Unique_System_Provider_HC_State_Ratio,0.03882773276824832
Unique_System_Provider_HC_State_Ratio,Error_Code_Ratio,0.03882773276824832
Unique_Keyword_Task_Ratio,Current_Directory_Ratio,0.03879875755899238
Current_Directory_Ratio,Unique_Keyword_Task_Ratio,0.03879875755899238
Parent_Process_Ratio_x_Hash_Count,Event_UserData_CompatibilityFixEvent_FixID_Count,0.038601409072198
Event_UserData_CompatibilityFixEvent_FixID_Count,Parent_Process_Ratio_x_Hash_Count,0.038601409072198
Process_ID_Entropy,Cmd_Dir_Combined,0.03836274677198354
Cmd_Dir_Combined,Process_ID_Entropy,0.03836274677198354
Interface_Guid_Ratio,param1_Count,0.038172610805279984
param1_Count,Interface_Guid_Ratio,0.038172610805279984
Uncategorized_Event_Ratio,Cmd_Flag_Count,0.038130993947955
Cmd_Flag_Count,Uncategorized_Event_Ratio,0.038130993947955
Adjusted_High_Privilege_Integrity_Ratio,Rule_Names_Entropy_Ratio,0.038112103453814807
Rule_Names_Entropy_Ratio,Adjusted_High_Privilege_Integrity_Ratio,0.038112103453814807
Suspicious_Process_Path,Process_ID_Entropy,0.03790743271332609
Process_ID_Entropy,Suspicious_Process_Path,0.03790743271332609
Std_Event_Time_Interval,Unique_Operational_Id_Ratio,0.03775640887094722
Unique_Operational_Id_Ratio,Std_Event_Time_Interval,0.03775640887094722
Hash_Anomalies,Total_Execution_Time,0.037612872357005674
Total_Execution_Time,Hash_Anomalies,0.037612872357005674
Mean_Median_Event_Count,Unique_Message_Line_Numbers,0.03756585795290542
Unique_Message_Line_Numbers,Mean_Median_Event_Count,0.03756585795290542
Process_ID_Entropy,Source_Avg_Entropy_Proportion,0.03744072051842924
Source_Avg_Entropy_Proportion,Process_ID_Entropy,0.03744072051842924
Avg_Payload_Size,Parent_Process_Ratio_x_Hash_Count,0.036974613253146556
Parent_Process_Ratio_x_Hash_Count,Avg_Payload_Size,0.036974613253146556
Parent_Process_Ratio_x_Hash_Count,Average_Event_Time_Interval,0.036920304291642565
Average_Event_Time_Interval,Parent_Process_Ratio_x_Hash_Count,0.036920304291642565
Mean_Median_Event_Count,Unique_Opcode_Ratio,0.036815333137623335
Unique_Opcode_Ratio,Mean_Median_Event_Count,0.036815333137623335
Script_Block_Ratio,Cmd_Num_Special_Chars,0.03672759835179298
Cmd_Num_Special_Chars,Script_Block_Ratio,0.03672759835179298
Unique_Keyword_Task_Ratio,Process_Burstiness_Ratio,0.03672741931770913
Process_Burstiness_Ratio,Unique_Keyword_Task_Ratio,0.03672741931770913
Avg_Children_Per_Parent,Original_File_Lower,0.036675250651640956
Original_File_Lower,Avg_Children_Per_Parent,0.036675250651640956
Process_ID_Entropy,Crash_Event_Ratio,0.036508570945171716
Crash_Event_Ratio,Process_ID_Entropy,0.036508570945171716
Current_Directory_Ratio,Cmd_Obf_Flag,0.03647432060880407
Cmd_Obf_Flag,Current_Directory_Ratio,0.03647432060880407
Average_Event_Time_Interval,param1_Count,0.03645260414960038
param1_Count,Average_Event_Time_Interval,0.03645260414960038
Cmd_Length_x_Num_Digits,Suspicious_Directory_Count,0.03590573993203392
Suspicious_Directory_Count,Cmd_Length_x_Num_Digits,0.03590573993203392
Common_Process_Name_Usage,param1_Count,0.035866780304654615
param1_Count,Common_Process_Name_Usage,0.035866780304654615
Adjusted_Desc_Product_Company_Avg_Proportion,Caption_Ratio,0.03585977975297872
Caption_Ratio,Adjusted_Desc_Product_Company_Avg_Proportion,0.03585977975297872
Adjusted_Service_Entropy_Avg_Proportion,Security_Event_Ratio,0.03567732168644828
Security_Event_Ratio,Adjusted_Service_Entropy_Avg_Proportion,0.03567732168644828
Cmd_Obf_Flag,Common_Process_Name_Usage,0.03548298351135889
Common_Process_Name_Usage,Cmd_Obf_Flag,0.03548298351135889
Adjusted_Desc_Product_Company_Avg_Proportion,Hash_Anomalies,0.035283109369607574
Hash_Anomalies,Adjusted_Desc_Product_Company_Avg_Proportion,0.035283109369607574
Mean_Median_Event_Count,Desc_Product_Company_Entropy_Proportion,0.03513111245003065
Desc_Product_Company_Entropy_Proportion,Mean_Median_Event_Count,0.03513111245003065
Cmd_Num_Uppercase,Adjusted_Service_Entropy_Avg_Proportion,0.03466736300554769
Adjusted_Service_Entropy_Avg_Proportion,Cmd_Num_Uppercase,0.03466736300554769
Suspicious_Process_Path,Script_Block_Ratio,0.034631785957874854
Script_Block_Ratio,Suspicious_Process_Path,0.034631785957874854
Event_Kurtosis_Skewness,Avg_Metadata_Digit_Char,0.03462910816940144
Avg_Metadata_Digit_Char,Event_Kurtosis_Skewness,0.03462910816940144
Cmd_Flag_Count,Unique_File_Paths_Accessed,0.03432565911143928
Unique_File_Paths_Accessed,Cmd_Flag_Count,0.03432565911143928
Unique_Suspicious_Fields_Ratio,Std_Event_Time_Interval,0.034257222335374655
Std_Event_Time_Interval,Unique_Suspicious_Fields_Ratio,0.034257222335374655
Avg_Children_Per_Parent,Cmd_Key_Count,0.0337540204246236
Cmd_Key_Count,Avg_Children_Per_Parent,0.0337540204246236
Adjusted_Service_Entropy_Avg_Proportion,ApplicationPath_Count,0.03366132696892087
ApplicationPath_Count,Adjusted_Service_Entropy_Avg_Proportion,0.03366132696892087
Total_Execution_Time,Parent_Process_Ratio_x_Hash_Count,0.03343002519815835
Parent_Process_Ratio_x_Hash_Count,Total_Execution_Time,0.03343002519815835
Event_UserData_LogFileCleared_Channel_Count,param1_Count,0.03339974670753886
param1_Count,Event_UserData_LogFileCleared_Channel_Count,0.03339974670753886
Adjusted_Original_File_Alpha_Numeric,Cmd_Dir_Combined,0.03293286636092713
Cmd_Dir_Combined,Adjusted_Original_File_Alpha_Numeric,0.03293286636092713
Rule_Names_Entropy_Ratio,Adjusted_Original_File_Alpha_Numeric,0.032797442575282845
Adjusted_Original_File_Alpha_Numeric,Rule_Names_Entropy_Ratio,0.032797442575282845
Cmd_Key_Count,Unique_Suspicious_Fields_Ratio,0.03275532691208289
Unique_Suspicious_Fields_Ratio,Cmd_Key_Count,0.03275532691208289
Original_File_Ext,Cmd_Encoded_Cmd,0.03249615783053762
Cmd_Encoded_Cmd,Original_File_Ext,0.03249615783053762
Process_Burstiness_Ratio,Total_Execution_Time,0.03235917102441819
Total_Execution_Time,Process_Burstiness_Ratio,0.03235917102441819
Adjusted_High_Privilege_Integrity_Ratio,Avg_Children_Per_Parent,0.03232988537738206
Avg_Children_Per_Parent,Adjusted_High_Privilege_Integrity_Ratio,0.03232988537738206
Total_Execution_Time,Script_Block_Ratio,0.0322891628088375
Script_Block_Ratio,Total_Execution_Time,0.0322891628088375
ApplicationPath_Count,Common_Process_Name_Usage,0.03222084345588596
Common_Process_Name_Usage,ApplicationPath_Count,0.03222084345588596
Event_UserData_CompatibilityFixEvent_FixID_Count,Cmd_Encoded_Cmd,0.03197083789061616
Cmd_Encoded_Cmd,Event_UserData_CompatibilityFixEvent_FixID_Count,0.03197083789061616
Adjusted_Original_File_Alpha_Numeric,Cmd_Obf_Flag,0.0318468279648538
Cmd_Obf_Flag,Adjusted_Original_File_Alpha_Numeric,0.0318468279648538
Script_Block_Ratio,Cmd_Num_Uppercase,0.03147636210865173
Cmd_Num_Uppercase,Script_Block_Ratio,0.03147636210865173
Original_File_Ext,Script_Block_Ratio,0.03122389847392331
Script_Block_Ratio,Original_File_Ext,0.03122389847392331
Opcode_Entropy,Cmd_Flag_Count,0.03096656563689917
Cmd_Flag_Count,Opcode_Entropy,0.03096656563689917
Mean_Median_Event_Count,Adjusted_Unique_Process_Guid_Utc_Ratio,0.030923288787261232
Adjusted_Unique_Process_Guid_Utc_Ratio,Mean_Median_Event_Count,0.030923288787261232
Script_Block_Ratio,Cmd_Dir_Combined,0.030886348997551046
Cmd_Dir_Combined,Script_Block_Ratio,0.030886348997551046
Unique_Suspicious_Fields_Ratio,Adjusted_High_Privilege_Integrity_Ratio,0.03083790527718922
Adjusted_High_Privilege_Integrity_Ratio,Unique_Suspicious_Fields_Ratio,0.03083790527718922
Adjusted_Cmd_Extension_Count,Adjusted_Unique_Process_Guid_Utc_Ratio,0.030821528838000666
Adjusted_Unique_Process_Guid_Utc_Ratio,Adjusted_Cmd_Extension_Count,0.030821528838000666
Cmd_Num_Uppercase,Crash_Event_Ratio,0.03079010607281105
Crash_Event_Ratio,Cmd_Num_Uppercase,0.03079010607281105
Cmd_Length_x_Num_Digits,Mean_Median_Event_Count,0.030559798670154882
Mean_Median_Event_Count,Cmd_Length_x_Num_Digits,0.030559798670154882
ApplicationPath_Count,Suspicious_Directory_Count,0.030502425439494215
Suspicious_Directory_Count,ApplicationPath_Count,0.030502425439494215
Parent_Process_Ratio_x_Hash_Count,Std_Event_Time_Interval,0.030479031913818577
Std_Event_Time_Interval,Parent_Process_Ratio_x_Hash_Count,0.030479031913818577
ApplicationPath_Count,param1_Count,0.030061394709074526
param1_Count,ApplicationPath_Count,0.030061394709074526
Hash_Anomalies,Unique_Suspicious_Fields_Ratio,0.030039676675670687
Unique_Suspicious_Fields_Ratio,Hash_Anomalies,0.030039676675670687
Total_Execution_Time,Common_Process_Name_Usage,0.03002931302141258
Common_Process_Name_Usage,Total_Execution_Time,0.03002931302141258
Adjusted_Unique_Process_Guid_Utc_Ratio,Process_Burstiness_Ratio,0.029527145559588606
Process_Burstiness_Ratio,Adjusted_Unique_Process_Guid_Utc_Ratio,0.029527145559588606
Total_Execution_Time,Event_Record_Id_Ratio,0.0294466353830524
Event_Record_Id_Ratio,Total_Execution_Time,0.0294466353830524
Event_UserData_CompatibilityFixEvent_FixID_Count,Unique_System_Provider_HC_State_Ratio,0.029327811313152596
Unique_System_Provider_HC_State_Ratio,Event_UserData_CompatibilityFixEvent_FixID_Count,0.029327811313152596
ProcessImageNameBuffer_Count,Cmd_Num_Special_Chars,0.029323628557920547
Cmd_Num_Special_Chars,ProcessImageNameBuffer_Count,0.029323628557920547
Rule_Names_Entropy_Ratio,Cmd_Num_Special_Chars,0.02932172757355388
Cmd_Num_Special_Chars,Rule_Names_Entropy_Ratio,0.02932172757355388
Error_Code_Ratio,Cmd_Obf_Flag,0.029308460792768384
Cmd_Obf_Flag,Error_Code_Ratio,0.029308460792768384
Total_Execution_Time,Admin_User_Ratio,0.02923334380351581
Admin_User_Ratio,Total_Execution_Time,0.02923334380351581
Common_Process_Name_Usage,Rule_Names_Entropy_Ratio,0.029077233666534696
Rule_Names_Entropy_Ratio,Common_Process_Name_Usage,0.029077233666534696
Avg_Metadata_Path_Entropy,Source_Avg_Entropy_Proportion,0.029014057279181736
Source_Avg_Entropy_Proportion,Avg_Metadata_Path_Entropy,0.029014057279181736
Cmd_Dir_Combined,Cmd_Num_Special_Chars,0.028894232182540412
Cmd_Num_Special_Chars,Cmd_Dir_Combined,0.028894232182540412
Cmd_Length_x_Num_Digits,Suspicious_Process_Path,0.028853003585533037
Suspicious_Process_Path,Cmd_Length_x_Num_Digits,0.028853003585533037
Cmd_Obf_Flag,Suspicious_Process_Path,0.028682585384529592
Suspicious_Process_Path,Cmd_Obf_Flag,0.028682585384529592
Adjusted_Service_Entropy_Avg_Proportion,Unique_Opcode_Ratio,0.028524184904151283
Unique_Opcode_Ratio,Adjusted_Service_Entropy_Avg_Proportion,0.028524184904151283
Current_Directory_Ratio,Hash_Anomalies,0.028491410188248637
Hash_Anomalies,Current_Directory_Ratio,0.028491410188248637
Original_File_Numeric,Script_Block_Ratio,0.028474130612536862
Script_Block_Ratio,Original_File_Numeric,0.028474130612536862
Cmd_Num_Special_Chars,Unique_Operational_Id_Ratio,0.028261609040507354
Unique_Operational_Id_Ratio,Cmd_Num_Special_Chars,0.028261609040507354
Cmd_Encoded_Cmd,Current_Directory_Ratio,0.02815591337477018
Current_Directory_Ratio,Cmd_Encoded_Cmd,0.02815591337477018
Hash_Anomalies,Original_File_Lower,0.02811290921952252
Original_File_Lower,Hash_Anomalies,0.02811290921952252
Process_Burstiness_Ratio,Unique_System_Provider_HC_State_Ratio,0.02793447821984192
Unique_System_Provider_HC_State_Ratio,Process_Burstiness_Ratio,0.02793447821984192
Caption_Ratio,Uncategorized_Event_Ratio,0.02788017872258667
Uncategorized_Event_Ratio,Caption_Ratio,0.02788017872258667
Event_UserData_CompatibilityFixEvent_FixID_Count,Rule_Names_Entropy_Ratio,0.027771539636468372
Rule_Names_Entropy_Ratio,Event_UserData_CompatibilityFixEvent_FixID_Count,0.027771539636468372
param1_Count,Hash_Anomalies,0.027749953045832356
Hash_Anomalies,param1_Count,0.027749953045832356
Original_File_Lower,Mean_Median_Event_Count,0.027747801942276388
Mean_Median_Event_Count,Original_File_Lower,0.027747801942276388
Suspicious_Directory_Count,Unique_Suspicious_Fields_Ratio,0.027405498929504054
Unique_Suspicious_Fields_Ratio,Suspicious_Directory_Count,0.027405498929504054
param1_Count,Cmd_Key_Count,0.027354191851312593
Cmd_Key_Count,param1_Count,0.027354191851312593
Cmd_Encoded_Cmd,Unique_Opcode_Ratio,0.027314382005469918
Unique_Opcode_Ratio,Cmd_Encoded_Cmd,0.027314382005469918
Std_Event_Time_Interval,Cmd_Flag_Count,0.027313108357879656
Cmd_Flag_Count,Std_Event_Time_Interval,0.027313108357879656
Cmd_Dir_Combined,Original_File_Keyword,0.02724701340505325
Original_File_Keyword,Cmd_Dir_Combined,0.02724701340505325
